index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1
CUUSN000SS4501A  ,CUUSN000SS4501A  ,"New cars and trucks in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,99.6,100.1,99.4,99.8,99.1,99.8,99.0,98.6,97.5,96.7,95.3,95.8,94.7,96.6,95.4,96.8,95.5,95.62200000000001,94.575,94.75399999999999,92.806,94.163,95.52799999999999,96.902,96.40299999999999,98.762,99.162,100.56,100.762,101.861,101.49600000000001,101.57600000000001,101.542,102.70700000000001,102.509,103.54299999999999,103.00200000000001,104.601,102.594,103.154,102.682,103.79799999999999,103.01299999999999,103.773,104.925,106.435
CUUSN000SS47014  ,CUUSN000SS47014  ,"Gasoline, unleaded regular in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6,87.8,89.5,107.6,126.1,131.1,131.6,112.8,109.3,120.6,134.4,133.9,155.0,166.0,178.3,216.0,224.8,220.9,231.84599999999998,252.94,298.895,269.108,182.481,224.752,241.688,243.61,308.812,306.057,319.749,311.685,311.6740000000001,300.6,309.152,279.416,212.705,202.722,176.146,189.541,201.108,211.04,230.857,234.80900000000003,220.25900000000001,224.085,185.017,183.924,234.6
CUUSN000SS47015  ,CUUSN000SS47015  ,"Gasoline, unleaded midgrade in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,88.9,89.8,106.5,123.5,128.3,128.4,110.9,107.7,118.4,130.7,130.0,149.5,159.9,171.4,206.7,214.9,210.8,220.674,241.042,284.471,256.026,177.467,216.06,232.024,234.34400000000002,294.29,292.161,304.548,298.594,300.34,289.88,298.389,272.253,211.237,206.455,182.99099999999999,195.31900000000002,207.688,216.83900000000003,236.81099999999998,242.27,228.803,234.271,199.833,198.84099999999998,244.425
CUUSN000SS47016  ,CUUSN000SS47016  ,"Gasoline, unleaded premium in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,89.8,90.7,105.9,121.5,126.5,126.5,110.4,107.2,117.1,128.6,128.1,146.0,156.0,166.5,199.4,206.6,203.3,212.37900000000002,231.703,272.30400000000003,246.774,173.15,209.72799999999998,224.889,226.84400000000002,282.705,281.084,292.906,288.343,289.436,282.032,288.971,266.48900000000003,210.72400000000002,206.753,184.503,197.769,208.899,218.165,236.114,242.24900000000002,229.97299999999998,235.62400000000002,203.321,201.618,242.766
CUUSS000SAT      ,CUUSS000SAT      ,"Transportation in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.5,105.4,106.1,108.6,112.0,113.1,115.7,121.7,121.4,122.3,123.6,126.4,128.3,129.6,131.2,134.4,136.7,137.1,140.1,141.7,142.5,142.0,140.0,139.5,140.5,144.5,149.7,152.2,153.9,150.6,149.8,152.5,156.4,155.4,159.6,162.4,166.6,175.0,177.8,176.7,178.502,182.605,193.543,188.083,170.30700000000004,182.382,188.354,190.732,207.229,208.803,213.111,212.68200000000002,214.56599999999997,212.123,215.113,208.28799999999998,196.785,195.22799999999998,190.745,192.41,196.99200000000002,198.72400000000002,206.468,207.548,206.396,207.419,197.34900000000002,198.18599999999998,214.09400000000002
CUUSS000SAT1     ,CUUSS000SAT1     ,"Private transportation in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.8,106.0,106.8,109.4,112.8,113.8,116.0,122.0,121.3,122.6,123.8,126.8,127.9,128.9,130.2,134.3,136.5,136.8,139.9,141.0,141.8,141.3,138.8,138.3,139.1,143.1,148.3,150.7,152.6,149.1,148.2,151.3,155.4,154.0,158.6,161.8,166.0,174.6,177.4,176.2,178.09099999999995,182.157,193.213,186.55,168.83700000000005,181.234,187.225,189.285,206.396,208.0,212.718,212.206,213.328,210.757,213.812,207.05,194.59799999999998,193.457,188.215,190.773,195.225,197.91,206.128,207.926,206.338,207.405,198.11700000000002,200.532,217.81
CUUSS000SATCLTB  ,CUUSS000SATCLTB  ,"Transportation commodities less motor fuel in Size Class A, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.514,101.336,103.331,105.791,106.165,106.081,106.46,106.33,106.682,106.14200000000001,106.36399999999999,105.602,105.78,104.32799999999999,104.28299999999999,102.649,103.551,103.305,104.376,103.68700000000001,103.90100000000001,106.55799999999999,112.321
CUUSS000SETA     ,CUUSS000SETA     ,"New and used motor vehicles in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,100.1,99.6,100.1,100.5,101.0,101.7,100.9,99.6,98.8,98.0,95.6,94.7,94.7,96.0,95.6,96.0,95.4,94.463,94.52799999999999,94.369,92.979,93.324,95.22399999999999,97.12200000000001,97.459,98.92200000000001,100.804,100.54899999999999,100.32600000000001,100.515,100.34899999999999,100.41,99.876,100.06200000000001,99.417,99.682,98.29899999999999,98.113,96.81,97.662,97.656,98.102,97.353,97.025,99.337,104.93
CUUSS000SETA01   ,CUUSS000SETA01   ,"New vehicles in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,99.5,100.8,101.7,102.8,104.5,104.3,106.3,106.1,109.9,110.4,113.1,113.6,115.9,117.1,120.3,121.4,123.6,123.8,125.9,126.4,127.5,126.1,126.3,125.3,125.4,124.5,125.4,124.6,124.7,123.7,122.8,121.7,121.3,119.8,120.6,119.3,121.4,119.2,120.6,119.1,119.38,118.505,118.27799999999999,115.859,117.249,118.869,120.118,119.913,122.818,124.544,125.559,125.45700000000001,127.1,126.515,127.788,127.214,128.097,126.896,127.545,126.81,127.585,125.39,126.323,125.921,127.118,125.684,126.652,125.994,129.499
CUUSS000SETA02   ,CUUSS000SETA02   ,"Used cars and trucks in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,103.2,108.4,108.9,111.2,112.2,111.3,108.6,109.1,107.4,111.4,110.2,119.0,120.8,130.0,127.7,137.4,145.6,148.1,148.6,148.0,145.5,140.5,141.3,145.0,142.1,147.5,147.2,150.6,153.1,151.2,146.7,145.0,142.2,131.9,125.5,129.7,132.3,134.6,134.4,133.9,128.924,130.885,130.918,125.64399999999999,117.84100000000001,125.53399999999999,135.276,138.841,140.165,146.35,145.114,144.989,143.428,144.638,143.534,142.52200000000005,141.043,140.71200000000002,139.187,135.002,133.049,130.968,132.377,132.032,133.62,133.495,132.079,143.602,159.322
CUUSS000SETB     ,CUUSS000SETB     ,"Motor fuel in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,112.4,120.7,116.7,120.4,128.1,130.2,133.4,161.6,145.2,144.5,142.0,150.6,146.6,143.6,140.2,151.4,148.4,145.7,154.8,156.2,155.5,154.9,137.3,132.9,137.6,158.8,184.5,194.4,196.8,171.9,163.8,180.1,201.6,200.2,228.0,243.3,259.2,312.1,326.3,319.9,336.597,360.787,426.73800000000006,385.55,265.095,326.42,346.218,351.46,443.686,439.30199999999996,462.735,454.082,455.077,435.13599999999997,449.342,405.838,322.202,313.221,271.238,288.911,309.255,324.119,358.51599999999996,365.772,349.314,356.849,298.598,293.95799999999997,368.337
CUUSS000SETB01   ,CUUSS000SETB01   ,"Gasoline (all types) in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,112.6,120.8,116.7,120.6,128.3,130.2,133.2,161.8,145.2,144.7,142.2,151.0,146.8,143.4,139.8,151.4,148.3,145.5,154.5,155.5,154.7,154.4,136.5,132.1,136.8,158.0,183.5,193.3,195.8,170.9,163.0,179.3,200.7,199.3,227.0,242.1,257.9,310.5,324.8,318.3,335.096,359.05800000000005,423.962,382.485,264.08,326.024,345.4,350.38300000000015,442.491,437.67400000000004,461.05199999999996,452.28,453.338,433.213,447.156,403.64599999999996,320.5540000000001,311.93,270.22,287.704,307.991,322.7270000000001,356.856,363.93300000000005,347.57199999999995,355.19800000000015,296.865,292.585,366.82800000000003
CUUSS000SETE     ,CUUSS000SETE     ,"Motor vehicle insurance in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.907,381.60400000000004,385.708,386.38800000000003,387.121,373.616,379.941,385.023
CUUSS000SS45011  ,CUUSS000SS45011  ,"New cars in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,99.6,100.9,101.8,103.0,104.5,104.1,106.0,105.7,109.5,110.0,112.5,113.1,115.2,116.2,119.2,120.2,122.4,122.4,124.4,124.8,125.7,124.3,124.7,123.7,123.6,122.4,123.4,122.7,122.8,121.9,121.5,120.1,119.4,117.7,118.4,117.3,119.3,118.2,119.9,119.4,119.749,118.76799999999999,118.87299999999999,118.323,118.97200000000001,119.98100000000001,120.88,120.439,123.352,125.87299999999999,126.17299999999999,125.999,127.211,126.338,127.36,126.42200000000001,127.19,125.34200000000001,125.501,124.493,125.27799999999999,122.544,123.726,123.334,124.23200000000001,123.03299999999999,123.566,122.99600000000001,125.40100000000001
CUUSS000SS4501A  ,CUUSS000SS4501A  ,"New cars and trucks in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,98.9,98.9,98.2,98.9,98.2,98.3,97.5,96.9,95.9,95.6,94.4,94.9,93.9,95.5,93.8,94.9,93.8,93.956,93.259,93.145,91.229,92.325,93.573,94.573,94.41799999999999,96.714,98.054,98.82700000000001,98.725,100.01700000000001,99.56,100.559,100.11200000000001,100.821,99.881,100.345,99.76100000000001,100.34200000000001,98.60700000000001,99.36,99.061,100.00200000000001,98.861,99.61399999999999,99.101,101.89200000000001
CUUSS000SS47014  ,CUUSS000SS47014  ,"Gasoline, unleaded regular in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,112.8,120.9,116.4,120.2,127.8,129.2,132.1,162.2,145.0,144.3,141.3,150.6,146.0,141.9,138.3,151.1,148.1,145.1,154.9,155.8,155.1,154.8,135.9,131.1,136.1,158.5,185.6,196.2,198.9,172.7,164.4,181.4,203.9,202.4,231.5,246.7,263.5,317.8,332.9,325.9,343.86300000000006,368.16,435.458,391.35400000000004,268.60900000000004,332.895,353.01800000000014,358.10900000000015,453.82300000000004,448.491,472.85699999999997,463.15,463.769,442.501,456.876,411.093,324.255,313.937,270.712,288.767,309.414,324.528,359.213,365.819,348.76800000000014,355.99699999999996,295.964,291.422,368.106
CUUSS000SS47015  ,CUUSS000SS47015  ,"Gasoline, unleaded midgrade in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1993.12=100,1994-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,98.7,106.2,103.8,102.0,107.8,108.2,107.6,107.6,95.7,93.1,95.9,109.8,126.8,133.3,135.0,117.7,112.6,123.8,138.0,136.6,155.0,165.6,175.8,211.5,220.7,216.3,226.929,243.859,287.33099999999996,261.387,181.93599999999998,223.282,236.088,239.46599999999998,300.447,297.70599999999996,313.288,308.355,310.192,296.84,309.018,280.983,225.877,223.75400000000002,195.01,206.793,220.25,229.87099999999998,251.989,258.874,248.644,255.36599999999999,219.023,216.783,263.517
CUUSS000SS47016  ,CUUSS000SS47016  ,"Gasoline, unleaded premium in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,109.5,117.2,114.3,117.5,123.6,126.2,129.1,152.4,138.9,138.9,136.5,143.4,140.2,138.0,134.6,144.0,140.7,137.9,144.6,146.0,144.7,144.2,129.1,125.7,129.5,147.4,168.6,176.9,178.8,158.1,151.2,165.5,183.3,182.6,205.3,219.6,232.5,277.9,289.7,285.4,298.69,320.608,375.49199999999996,342.82599999999996,241.611,294.134,310.247,314.89,391.983,388.94599999999997,408.445,402.60699999999997,404.726,389.41,401.01300000000003,366.67,301.457,299.82,265.726,280.096,298.318,310.902,341.595,351.216,339.1140000000001,348.709,300.884,298.369,358.514
